X,Y,OCC
1011270,4059260,0
582841,4402214,0
1209753,3701852,0
952065,4138632,0
1070646,3656928,0
996949,4056345,0
521380,4580235,0
724329,3979366,0
788999,4060799,0
1065514,3733237,0
447285,4436309,0
629490,4054678,0
1044726,3798853,0
1153576,3761041,0
921593,4081087,0
513984,4359240,0
559430,4378079,0
937233,3926988,0
447243,4488454,0
1067219,3959909,0
604374,4639711,0
542912,4509559,0
514740,4326878,0
561879,4335836,0
968382,3995115,0
950696,3974670,0
594056,4276161,0
957097,3917966,0
701278,4325697,0
1187983,3768454,0
927242,3979618,0
560875,4319540,0
445632,4630347,0
707833,4401691,0
703046,3904249,0
501206,4292722,0
929745,4132501,0
589776,4382317,0
608312,4096497,0
1029205,4092751,0
462973,4336290,0
573376,4260274,0
1225766,3755022,0
707490,3957930,0
859688,4105544,0
587579,4401003,0
687081,4222472,0
633084,4085334,0
578154,4565868,0
1215185,3889481,0
983496,4104468,0
787590,4103931,0
842865,3805483,0
758789,4242890,0
1169991,3845185,0
1154749,3828040,0
475817,4408256,0
802975,3816427,0
524444,4473705,0
733085,4318412,0
1227566,3933167,0
1028931,3796450,0
1180631,3681898,0
544030,4156495,0
498856,4329950,0
931402,4072510,0
473417,4356269,0
768063,4191403,0
409225,4510143,0
649996,4277268,0
1168813,3951319,0
698682,4168392,0
936653,3884507,0
710414,4323721,0
739506,4079379,0
661133,4534381,0
892415,3916526,0
988158,3754974,0
676289,4556239,0
722749,4620432,0
791114,4084923,0
1017218,3852276,0
720663,4304526,0
1192585,3810918,0
1125420,3836265,0
621028,4454302,0
1076600,3932514,0
935528,3884110,0
563158,4441630,0
626692,4399858,0
684791,4334873,0
699171,4594570,0
434446,4639518,0
1026839,3894141,0
730255,4162793,0
608224,4045579,0
635697,4333422,0
640797,4005911,0
728322,3991033,0
712869,4351861,0
1086815,3658738,0
589258,4205147,0
744798,4387396,0
555964,4480089,0
897726,3907772,0
701354,4234633,0
538724,4226415,0
785538,4100996,0
882290,4055787,0
1226837,3677354,0
708374,4244055,0
813157,3865328,0
446459,4331853,0
573713,4591085,0
669721,4515016,0
485724,4467629,0
674560,4392078,0
683939,4035349,0
664334,4309958,0
1108505,3910590,0
793070,4113213,0
684901,4155551,0
427561,4490600,0
592067,4203656,0
435150,4461358,0
1082883,3803310,0
506003,4224310,0
437475,4466896,0
1069542,3668518,0
835353,3836690,0
871889,4046319,0
1211120,3746165,0
683522,4369411,0
703631,4257376,0
665713,4642907,0
1132169,3991470,0
1160293,3933519,0
661235,4305901,0
951888,4070506,0
787000,4143874,0
666726,4090497,0
697450,4287328,0
645537,4417842,0
810942,3918744,0
692461,4501473,0
1019754,3704606,0
1025848,3827435,0
771269,3920307,0
1104802,3725567,0
677749,4104189,0
868853,4136795,0
588782,4270899,0
709344,4303176,0
780481,4057578,0
1200226,3666576,0
634800,4236999,0
761526,4114591,0
881209,3826244,0
719375,4339027,0
868850,4162536,0
637821,4397721,0
678525,4218106,0
1067013,3992702,0
553942,4596459,0
651791,4238396,0
638329,4079150,0
585132,4468626,0
589610,4240232,0
539468,4474669,0
728846,4074711,0
738400,4588310,0
964511,4100127,0
965454,4086761,0
1039139,3721979,0
742604,4584584,0
849245,3815151,0
463237,4571960,0
1137606,3658517,0
650646,4263007,0
904581,4153881,0
720627,3911747,0
958384,3854658,0
723743,4439963,0
547276,4489617,0
590497,4503603,0
1130165,3774574,0
1156848,3685664,0
615741,4126365,0
616369,4549608,0
946984,4042178,0
718528,4100130,0
1256533,3832396,0
1111650,3863800,0
684916,4371023,0
987549,3837380,0
1187977,3844081,0
1243600,3821425,0
903870,4029813,0
586535,4171653,0
484146,4313019,0
1272825,3872557,0
668871,3978052,0
588420,4178243,0
1175249,3661318,0
1098937,3786006,0
507136,4524559,0
585950,4525121,0
1058530,3812629,0
663910,4060912,0
502865,4253733,0
917169,4121080,0
627790,4359492,0
921154,4124268,0
657863,4178580,0
875136,3805047,0
753404,4369278,0
685425,4455036,0
698421,4602321,0
970055,4007367,0
670576,3981193,0
829333,4177608,0
743812,4321633,0
1199155,3816890,0
1098940,3693246,0
1186612,3664387,0
1201598,3925812,0
620057,4130297,0
699775,4259972,0
992800,4117992,0
1001545,4112617,0
685007,4213009,0
923563,4081451,0
913557,3930791,0
980486,4024443,0
643577,4644399,0
983570,4010064,0
989469,3947681,0
936228,4070852,0
792602,4244690,0
756321,4059696,0
638073,4277823,0
1123893,3935499,0
769192,3982189,0
1184422,3667661,0
683393,4269885,0
767403,3895482,0
986937,3728830,0
583703,4408336,0
1111760,3675914,0
546134,4570774,0
1050782,3754868,0
807350,3926314,0
1242162,3676953,0
862154,3952367,0
1166562,3804289,0
1064444,3740572,0
1054800,3935956,0
735691,4202741,0
888822,3900713,0
524521,4581474,0
491940,4488400,0
720800,4643401,0
525475,4367411,0
612610,4276652,0
956424,4072587,0
1058109,3944735,0
1043960,3958947,0
767529,4119593,0
928787,4171218,0
665644,4358103,0
668611,4125380,0
900910,4153919,0
488559,4349950,0
1072014,3780514,0
841875,4159100,0
1086962,4010914,0
677227,4441574,0
614584,4019922,0
1090832,3728241,0
924303,4058633,0
899790,3786152,0
1160290,3940827,0
979924,4022891,0
1117428,3956124,0
747767,4552361,0
786380,4211012,0
757140,4089606,0
1047181,3928602,0
607558,4221721,0
1130120,3795079,0
1199305,3871423,0
847235,3946366,0
686695,4497897,0
1205336,3921104,0
597031,4620441,0
490527,4335993,0
1246394,3673328,0
477448,4510841,0
798156,4183236,0
551023,4543097,0
578813,4382067,0
1254084,3694495,0
642990,4280638,0
583120,4276732,0
1076519,4034826,0
696872,4345441,0
1180546,3841628,0
893043,3872521,0
1138027,3638278,0
974173,4129835,0
762834,3995145,0
822202,3948282,0
450684,4352735,0
528140,4593566,0
624249,4597455,0
462001,4315798,0
637184,4502046,0
445973,4582766,0
1025652,3736685,0
455918,4293374,0
1177856,3898558,0
596958,4354138,0
838550,3910857,0
1050868,3861914,0
742282,4382304,0
895748,4041085,0
676591,4188802,0
735968,3819825,0
852833,3825138,0
566263,4532807,0
467047,4586928,0
538304,4595921,0
645513,4168388,0
1100572,3955925,0
946735,3854812,0
894284,4046043,0
1072062,4061770,0
1048768,4039532,0
946952,4072157,0
1240255,3707290,0
752911,4392360,0
838387,3880641,0
1006269,3804453,0
1221982,3759431,0
1177664,3889521,0
630938,4227172,0
1059243,3741251,0
1031528,3795387,0
723847,4175499,0
907110,3929458,0
393948,4449894,0
1197994,3654075,0
1185042,3789320,0
1022807,3956035,0
1065002,3721169,0
672867,4342386,0
925629,3891501,0
708452,4408343,0
845816,4027246,0
699449,4488690,0
1237545,3797446,0
750427,4052563,0
1092433,3863886,0
1036465,3709878,0
476513,4414013,0
447241,4372140,0
1073675,4044568,0
1179546,3744840,0
565860,4250376,0
1091787,3806348,0
716385,3992571,0
866755,4180576,0
586834,4149983,0
650057,4308487,0
467971,4459186,0
1034415,3916022,0
833926,4011220,0
1058452,3865134,0
982760,4068127,0
887941,4110171,0
658025,3964517,0
912823,4074801,0
499255,4579162,0
613140,4587816,0
1181878,3709202,0
888487,3989852,0
470358,4498238,0
993674,4082266,0
1186896,3687234,0
870437,3933810,0
404748,4620654,0
506359,4294645,0
1115985,3722328,0
458415,4442000,0
689607,4290394,0
736703,4604400,0
873237,4056164,0
1245369,3850321,0
860538,4224942,0
603397,4042392,0
886024,4104773,0
870296,4020814,0
973625,3745369,0
1024576,3895368,0
797870,4096548,0
466491,4479771,0
771719,4246660,0
986092,3782612,0
726265,3923370,0
1264707,3783956,0
668724,4142003,0
643705,4543425,0
534152,4454590,0
1092293,4019059,0
718097,4493912,0
1075964,3723491,0
804600,3825644,0
1185064,3892762,0
832314,4024454,0
737604,4244380,0
568241,4506098,0
1053435,3991755,0
455131,4478819,0
1181087,3903211,0
695536,4213616,0
426540,4563677,0
663830,4360140,0
686912,4436151,0
1254969,3890756,0
825321,4010448,0
786617,4224571,0
737535,4640577,0
751916,4342903,0
838767,3886056,0
1269293,3789262,0
861367,3891326,0
470489,4399450,0
621435,4410755,0
1075760,3958520,0
743613,4003346,0
685993,4227173,0
742613,4184583,0
701280,4606268,0
755547,4100144,0
735420,4096406,0
1278457,3656554,0
479435,4374217,0
790735,3855178,0
1059240,3727441,0
1115952,3847273,0
973257,3890272,0
592618,4435454,0
590981,4609400,0
882532,3957612,0
869792,3932068,0
577603,4386776,0
821716,3996903,0
744123,4478348,0
845656,4184119,0
879345,3993960,0
622081,4324462,0
708301,4006467,0
935664,3821298,0
1226027,3796822,0
868530,4220249,0
843292,4234461,0
442928,4308296,0
929485,3797779,0
649907,4153506,0
511563,4306647,0
538026,4266956,0
903137,4024892,0
730425,4298051,0
916132,3832927,0
1243985,3825520,0
707234,4240557,0
588518,4234284,0
736867,4571571,0
835827,3851811,0
564976,4337219,0
1004852,3961658,0
791471,3852034,0
470786,4333469,0
714837,4128274,0
883958,4137383,0
925912,3926586,0
718457,4315101,0
692343,3976707,0
469910,4316635,0
484129,4627364,0
497130,4359203,0
496507,4249686,0
1095469,3881394,0
1240857,3888362,0
740276,4445255,0
745030,4404323,0
992760,3826436,0
1243323,3816811,0
1257279,3902937,0
601985,4164912,0
1014233,3917828,0
667562,4600880,0
585954,4623812,0
651569,4035490,0
811564,4108765,0
1057194,4038838,0
1198553,3647817,0
1096758,3765391,0
730219,4546251,0
1140092,3676462,0
570172,4410373,0
996743,3771966,0
899472,3933791,0
1280357,3830735,0
991728,3831002,0
891440,4046121,0
662440,4021572,0
534884,4250192,0
759999,3856662,0
516485,4607895,0
489285,4531458,0
706736,4472439,0
790413,3837180,0
665017,4263713,0
716454,4163189,0
1102192,3732614,0
996544,4103957,0
1158899,3814886,0
1055903,3646314,0
487131,4331312,0
665456,3992041,0
1136923,3939093,0
1078568,3904892,0
704962,4196631,0
887462,3898445,0
827314,4054565,0
938435,3773518,0
1253014,3651448,0
538420,4358151,0
801562,3836758,0
762716,4303679,0
934267,3813073,0
897686,3796044,0
634690,4614293,0
992458,4037377,0
722827,4250517,0
1147846,3641511,0
877202,3859221,0
950013,3965808,0
598399,4631007,0
1115315,3738116,0
646620,4425577,0
739591,4447250,0
580881,4568310,0
647911,4057624,0
500400,4249077,0
1120475,3775361,0
1169772,3808644,0
694034,4071866,0
530365,4466679,0
859382,3826238,0
1223326,3863694,0
631698,4416577,0
873398,4075609,0
421250,4442902,0
1065890,3666944,0
828845,3941317,0
701829,4313944,0
706062,4227308,0
868807,4081673,0
655234,4166950,0
1027687,3815489,0
950960,4079387,0
581026,4285002,0
621584,4644939,0
808333,4042035,0
895655,4152926,0
1079119,3908267,0
597381,4330256,0
1241060,3904586,0
999253,3822011,0
749786,4115616,0
790513,4025612,0
648933,4018318,0
1077370,3719928,0
652944,4345037,0
576808,4361041,0
642183,4116835,0
857144,4180889,0
839267,3957165,0
701464,4646426,0
783022,3854473,0
736324,4036958,0
756586,4092086,0
982061,3772971,0
1065519,3758664,0
551333,4181473,0
801509,3971069,0
837881,4157514,0
589085,4194532,0
895504,3885494,0
669488,4564561,0
806308,4077816,0
1116573,3735461,0
1091323,3853883,0
522028,4227355,0
992524,3977991,0
724531,4381945,0
1259929,3723428,0
606157,4164005,0
967634,4010635,0
1051499,3698272,0
562896,4350555,0
609645,4399638,0
925598,4096459,0
1002497,4099785,0
590664,4407548,0
486987,4583676,0
1199797,3827058,0
679367,3984954,0
637588,4645317,0
947651,3817985,0
711953,3988152,0
1134251,3737270,0
1198109,3678112,0
1197163,3805628,0
784984,3894109,0
1063925,3983749,0
521374,4289993,0
727675,3987317,0
599842,4563514,0
662252,4249609,0
951240,4136876,0
651181,4313647,0
996304,3896223,0
663135,4639217,0
654292,4423116,0
1052481,3651118,0
468418,4360681,0
1081221,3767336,0
431242,4513848,0
1185622,3731018,0
626584,4377267,0
822046,3868993,0
617311,4289655,0
660499,3984371,0
549217,4595584,0
481989,4466516,0
729126,4514058,0
588918,4600189,0
668588,4276761,0
519062,4577510,0
501559,4385080,0
700177,4542369,0
1007656,3794463,0
1186246,3929742,0
997542,3904036,0
984611,3815453,0
690977,4019204,0
929990,3753101,0
1224141,3665148,0
595112,4053574,0
669056,4129791,0
1097544,3633994,0
1230552,3868392,0
1072149,3844459,0
431623,4492241,0
991577,3964624,0
710525,4464350,0
540041,4580759,0
589567,4233433,0
1259435,3890352,0
618952,4431313,0
1032651,3851310,0
838790,4113774,0
854208,4010824,0
1093507,3928168,0
449227,4634694,0
550984,4165196,0
665564,4349300,0
1048952,3633207,0
639576,4001147,0
1175028,3767780,0
1082518,3668428,0
804550,4227423,0
471420,4283831,0
781355,3943869,0
443505,4584812,0
1013454,3806245,0
1156261,3892777,0
577736,4648245,0
927913,3882897,0
809118,4159436,0
952049,3838026,0
660959,4001702,0
1188716,3756065,0
949784,4135648,0
932678,4095072,0
685758,4488922,0
600034,4392619,0
1017964,3857323,0
1024511,3786213,0
730113,4368317,0
1072272,3953184,0
472761,4347357,0
873330,3878239,0
530540,4562072,0
976386,4082767,0
714422,4001691,0
713211,4484538,0
736573,4084826,0
800606,4279540,0
901067,4145705,0
689197,4249528,0
1044324,4024169,0
1046723,3828039,0
849970,4116839,0
1086903,3824160,0
548758,4414215,0
958062,3890350,0
610889,4112478,0
1288387,3670081,0
653362,4215606,0
541986,4241424,0
1098696,3697716,0
420676,4577361,0
874176,3818238,0
1083677,3640690,0
1074441,4045332,0
744635,4491011,0
734987,4607443,0
560966,4640510,0
826527,4125335,0
965157,3888072,0
970027,4126995,0
686178,4026675,0
1182084,3971364,0
823193,4056481,0
746128,4411685,0
405836,4637908,0
1047165,3959827,0
595658,4345732,0
951549,4025936,0
1097801,3949294,0
558177,4227051,0
1256471,3755921,0
1165692,3902595,0
772613,4047977,0
1100506,3992726,0
1125753,3955971,0
485810,4415863,0
518639,4618075,0
576211,4237882,0
498183,4276503,0
555118,4650540,0
1092947,3654164,0
1057057,4016775,0
762111,3821995,0
691762,4579726,0
894294,4170103,0
972249,4102174,0
1063445,3664984,0
1024377,3905598,0
581830,4537841,0
988248,3801474,0
1201637,3786786,0
672325,4386445,0
1102266,3914061,0
874734,3956008,0
805731,3875916,0
450846,4644997,0
926527,3987573,0
1011772,4040776,0
656202,4114993,0
749473,4262381,0
1194043,3750069,0
814677,3970868,0
981531,3865824,0
682997,4617854,0
516474,4615838,0
917928,3919145,0
550145,4604176,0
605340,4545034,0
738481,4197975,0
827019,3965924,0
801681,3896720,0
878308,4150508,0
1224145,3751904,0
426261,4591374,0
433711,4611122,0
1226398,3720048,0
793259,3976004,0
649502,4194482,0
864512,3968489,0
426367,4580190,0
444309,4495810,0
923373,4026131,0
786787,3927678,0
708193,4480065,0
1265757,3875610,0
1131674,3938055,0
1008289,3731906,0
648743,4272498,0
790303,4253284,0
711875,4223617,0
798747,3839584,0
1271708,3674750,0
560195,4366657,0
763240,4112167,0
596834,4397445,0
495511,4426990,0
1062360,4008432,0
1095142,3777341,0
953331,3751378,0
578987,4466617,0
1025822,3812995,0
680658,4647736,0
476481,4436071,0
988035,3782016,0
1148599,3747450,0
783261,4045866,0
865482,3864017,0
816819,3934155,0
940697,3917953,0
1124440,3809294,0
1191639,3727847,0
591924,4268757,0
646035,4365704,0
607132,4046844,0
610803,4036551,0
1136096,3739515,0
656335,4451520,0
952528,4134175,0
441976,4452280,0
839477,4082980,0
884649,3984599,0
882343,4067232,0
535263,4542091,0
412308,4618113,0
579196,4317089,0
1225911,3680963,0
1262027,3856013,0
820632,3952430,0
552891,4158661,0
546326,4398038,0
1083814,3841439,0
489986,4463652,0
863542,4047486,0
553905,4541012,0
1141063,3975780,0
762202,4298617,0
1194591,3677452,0
738661,3850070,0
1156830,3745588,0
732605,4646251,0
830200,4047573,0
546981,4273377,0
822868,4156310,0
935564,3820945,0
1104915,3848268,0
1053982,4025959,0
1235381,3661113,0
841453,3878437,0
844138,3799842,0
579129,4309391,0
515811,4308176,0
1218685,3813174,0
470247,4345017,0
503781,4448625,0
1049587,3959573,0
966852,3830079,0
948768,4113523,0
964174,4084752,0
871771,3895133,0
514791,4598857,0
722203,4566448,0
632906,4231042,0
697607,4514397,0
1165336,3886113,0
1115839,3838557,0
576249,4288588,0
1115674,3676893,0
708279,4145407,0
433272,4524369,0
978402,3862166,0
613977,4123077,0
540067,4458763,0
1146680,3977372,0
482390,4610143,0
931295,3808851,0
1243602,3894764,0
908527,3794050,0
590550,4470543,0
872221,4025267,0
901451,3880101,0
459904,4331142,0
833558,3939072,0
1180689,3752434,0
755798,4240168,0
507047,4299498,0
557563,4478882,0
665462,4194207,0
807512,4268805,0
1166008,3897159,0
1085946,3798812,0
1129746,3916795,0
1130177,3953062,0
561498,4647889,0
668750,4272633,0
826740,4162168,0
725331,3905880,0
488912,4259708,0
692060,4377087,0
882032,4106761,0
1199423,3808454,0
819213,4055823,0
626084,4472018,0
897158,3786906,0
504903,4609066,0
1095035,3961938,0
1001661,4041057,0
1180725,3741521,0
928943,3893421,0
803978,4118355,0
740006,4525108,0
1038288,3797827,0
963580,3944023,0
795571,3849843,0
596409,4185806,0
689385,4574582,0
672972,4458084,0
558539,4599955,0
884226,3891758,0
502126,4312983,0
1081427,3989768,0
959418,3789304,0
629217,4273490,0
496087,4601547,0
988908,3955525,0
1097753,3788467,0
613749,4127329,0
1084895,3757802,0
912628,4171308,0
676501,4144863,0
903893,4062116,0
877682,4216986,0
558197,4375099,0
649302,4593384,0
1267925,3690763,0
603086,4090735,0
1169802,3873798,0
855583,4188365,0
547015,4552007,0
858259,3946991,0
706584,4139342,0
1257590,3765692,0
874794,4107673,0
687313,4484615,0
927378,3754032,0
1108769,3949302,0
687749,4351594,0
1181709,3799945,0
408257,4492697,0
949224,3770516,0
911827,3907025,0
1017248,3786877,0
860987,3840427,0
655617,4016556,0
866855,3785789,0
809002,3852132,0
701708,4489158,0
629985,4122157,0
845039,4027582,0
766856,4172892,0
606189,4498762,0
503859,4523492,0
463533,4494556,0
430564,4524658,0
700106,4398045,0
882778,3934310,0
1151333,3727154,0
622771,4341493,0
924859,3924129,0
1111880,3959239,0
933000,3855063,0
736896,4635091,0
1248725,3666635,0
793465,4144178,0
545803,4155277,0
504706,4348957,0
837068,4041837,0
712763,4574934,0
1147142,3775936,0
1025984,3830614,0
718222,4392240,0
974718,4020462,0
1029655,3803945,0
654681,4442653,0
791492,4256121,0
768166,3817862,0
672359,4177692,0
612546,4099153,0
921409,3878155,0
764780,4294337,0
808057,4221730,0
717517,4205228,0
936956,4116165,0
737303,4372039,0
685488,4551919,0
1088974,3794969,0
1088413,3834940,0
889614,4017791,0
528985,4421953,0
578440,4176598,0
638132,4313153,0
594450,4146758,0
947264,3946330,0
1078541,3811006,0
553420,4140032,0
637235,4016101,0
562810,4485553,0
1224830,3687429,0
614941,4456329,0
1083206,3973656,0
821151,4130165,0
796628,4168919,0
778739,3908604,0
1099823,3885176,0
1174370,3883603,0
919503,3880520,0
616804,4588570,0
541992,4388457,0
1177417,3735038,0
573914,4477026,0
1208604,3845307,0
578059,4600692,0
518235,4626014,0
1021324,3968497,0
690644,4409365,0
578056,4569585,0
522850,4604932,0
654219,4010810,0
797719,4063268,0
716418,4550968,0
1174112,3715902,0
1043228,3927650,0
851830,3892215,0
632874,4244520,0
1109080,3719930,0
1114825,4001848,0
967443,3846861,0
714941,4434491,0
483364,4481632,0
726055,3831975,0
454858,4299613,0
1162097,3633831,0
747317,4483085,0
699260,4180657,0
1038691,3812674,0
599661,4149628,0
667778,4632106,0
1022413,3951046,0
1171330,3670258,0
1128655,3997664,0
433493,4442421,0
985484,3736247,0
1010968,3735075,0
1090288,3835465,0
910389,4122910,0
766692,3884146,0
1049678,4031649,0
457135,4454246,0
876636,4204019,0
1020193,4053329,0
849451,3801741,0
1170002,3911380,0
497538,4389218,0
876100,4178802,0
432022,4602028,0
558953,4527321,0
549931,4358258,0
497217,4316451,0
718983,4034953,0
563844,4578194,0
1024050,3758446,0
1092926,3627886,0
885544,4022891,0
712053,3918123,0
614209,4085248,0
413624,4558344,0
1150495,3976745,0
507070,4462470,0
718629,3862348,0
817020,3945502,0
700409,3916068,0
642119,4479521,0
721595,4045001,0
791002,4213958,0
567407,4381370,0
746483,4451185,0
689234,4471610,0
804502,4075694,0
1138614,4008739,0
457709,4539188,0
794604,4135299,0
1042320,4002508,0
1243730,3767642,0
570146,4267298,0
558001,4587695,0
1281121,3810946,0
685566,4038925,0
558862,4396759,0
702229,4262552,0
977674,3860497,0
573830,4293329,0
482147,4542925,0
956621,3780188,0
995612,3954029,0
874961,3914849,0
456144,4324293,0
1249470,3833816,0
1127905,3753377,0
1007289,3876643,0
786511,3876844,0
654133,4001775,0
535021,4423433,0
744674,4551459,0
700399,4602139,0
1165953,3702895,0
1082047,3810979,0
938980,3777782,0
808659,4005309,0
781228,4065700,0
811585,3888119,0
612035,4094798,0
1243777,3825939,0
620074,4402656,0
930967,3912926,0
812760,3877486,0
698480,4093538,0
944387,4016447,0
1049957,4042387,0
817809,4188966,0
737408,3985920,0
641336,4575249,0
726280,4596924,0
1055688,3780400,0
637470,4027656,0
452190,4385546,0
763767,4035482,0
686255,4593432,0
868039,4053299,0
756850,4058544,0
885075,3887072,0
636593,4298257,0
449299,4519757,0
1139698,3955443,0
453970,4331329,0
1216741,3892156,0
540830,4500976,0
1010759,3794930,0
592138,4189656,0
462225,4512845,0
499810,4393875,0
533520,4276346,0
615590,4519171,0
1186050,3921312,0
730357,4209078,0
660244,3975287,0
931302,4158589,0
663365,4352600,0
651266,4077589,0
817617,4141102,0
1129157,3653578,0
742586,4070780,0
946161,3976085,0
1127111,3662906,0
482834,4334157,0
1037081,3837729,0
589046,4422382,0
1002448,4085618,0
545006,4228432,0
596151,4348670,0
766712,4169404,0
1123135,3877905,0
778670,4003064,0
827701,3985103,0
459778,4491152,0
666335,4496908,0
685049,4558995,0
575282,4142574,0
680110,4116864,0
439496,4442077,0
721213,3967321,0
735675,3840476,0
489582,4499127,0
551126,4296526,0
964190,3824746,0
931481,3818887,0
718051,4304905,0
1177101,3805657,0
877719,3946206,0
474774,4482218,0
617016,4049941,0
468118,4567779,0
542454,4553821,0
662398,4235681,0
554607,4507892,0
1162114,3789733,0
718838,4015468,0
970494,3874644,0
809297,4015241,0
1022356,3839088,0
805008,4039936,0
1212030,3659083,0
981412,3772529,0
1143066,3670593,0
930759,4167782,0
1019213,3943875,0
673490,4315376,0
738706,3889455,0
762858,4292215,0
637557,4154398,0
588549,4307818,0
1189824,3923806,0
771285,4267331,0
469847,4375359,0
721560,4401863,0
435241,4648481,0
1130087,3867712,0
733609,4316198,0
628124,4345918,0
517083,4433470,0
1245357,3894351,0
746734,4387875,0
663492,4546988,0
786158,3832109,0
811780,4091716,0
548766,4312352,0
677234,4637904,0
523437,4216698,0
1033414,3963128,0
808214,4190478,0
986166,3956440,0
1105342,3906481,0
571691,4548477,0
770575,3861396,0
472409,4618806,0
642593,4538531,0
647838,4171393,0
608359,4410399,0
1089435,3931977,0
852289,4136416,0
906106,3815895,0
1138368,3694740,0
1198904,3643667,0
683895,4431946,0
920592,3963067,0
662556,4467003,0
1108304,3791718,0
679759,4632760,0
562431,4479529,0
810945,4203806,0
1148874,3987044,0
700387,4605316,0
850790,3976986,0
712585,4623842,0
527896,4214413,0
773989,3898253,0
670841,4200418,0
977493,4063170,0
592648,4515829,0
491106,4613622,0
724516,4521000,0
911272,4161066,0
437071,4624737,0
638510,3992271,0
428827,4547039,0
729869,4243511,0
570972,4224242,0
1046451,3929428,0
1070599,4039125,0
698841,4434533,0
572316,4455126,0
1071521,3862151,0
702067,4362676,0
534802,4238355,0
748175,4612211,0
1106697,3675439,0
1225950,3846904,0
622217,4485892,0
1092400,3908397,0
889224,3862011,0
1007553,3770007,0
1187997,3930910,0
878772,3886806,0
1176473,3881341,0
1246198,3886311,0
668743,4122979,0
633408,4538166,0
1055843,3667679,0
1078360,3930905,0
767406,4190652,0
1165729,3718517,0
1023366,3790680,0
1231330,3830625,0
520548,4331107,0
796297,4271473,0
1237162,3765161,0
597771,4451191,0
997021,3910591,0
438851,4465606,0
641814,4065825,0
799613,3998424,0
929945,4181300,0
442004,4503426,0
655427,4373088,0
684253,4134862,0
579275,4270020,0
1006329,3776839,0
569043,4203503,0
1035427,3878077,0
663440,4149386,0
777331,3883159,0
683205,4022181,0
533556,4640086,0
913081,4150518,0
671208,4150970,0
1038739,3884447,0
1153459,3937863,0
965851,3953950,0
1012017,3991487,0
990488,4129354,0
739684,4147710,0
764050,4115419,0
604856,4047026,0
666194,4470978,0
985127,3913183,0
615341,4544383,0
783042,3815130,0
739456,3971114,0
675165,4350456,0
983484,3990647,0
410904,4446368,0
834476,3958592,0
880100,4087772,0
950945,3909169,0
1025884,3709949,0
644930,4002609,0
639976,4294641,0
728405,3855297,0
661709,4529053,0
750632,4247877,0
464293,4516205,0
1041520,3710816,0
461947,4616684,0
892472,3876888,0
624052,4348168,0
1308785,3818751,0
660176,4386417,0
737793,4530812,0
473444,4299186,0
1141551,3805297,0
1274146,3848700,0
664368,4067862,0
900960,4126810,0
808645,3927926,0
455916,4403353,0
722289,4104950,0
633313,4229446,0
986761,3962028,0
473069,4463456,0
579890,4392648,0
1094404,3830940,0
586065,4596544,0
444744,4344761,0
755421,4355946,0
850908,3795429,0
571394,4276720,0
690699,4106883,0
1196495,3809234,0
545205,4473275,0
448473,4536528,0
1087533,3672644,0
725337,4617967,0
402328,4465559,0
1003073,3879285,0
750109,4309701,0
1025943,3787035,0
553912,4160134,0
1038937,4043823,0
696843,4498740,0
500693,4537298,0
869650,4028469,0
637212,4518250,0
1267936,3809476,0
804566,4260941,0
1289598,3668012,0
800738,3998560,0
926133,4082809,0
592631,4049393,0
851088,4055112,0
1066581,3964694,0
627181,4400510,0
731542,4441770,0
1035984,3988730,0
637481,4258006,0
844809,3813073,0
461200,4426146,0
507674,4446979,0
785685,4209520,0
888979,4031059,0
731838,4364348,0
630675,4302913,0
523415,4249529,0
725744,3981635,0
988243,4119111,0
1110836,3845949,0
582706,4234651,0
772676,3944093,0
956671,4001572,0
465579,4410718,0
946237,4023806,0
698736,4445370,0
1044103,4076804,0
1104661,3891048,0
1234100,3774599,0
489401,4562512,0
565119,4204462,0
609953,4167159,0
615574,4239545,0
579144,4227589,0
1106232,3803977,0
479539,4578456,0
628566,4077348,0
543150,4289754,0
991814,4072252,0
1185007,3881937,0
1008904,3876588,0
568811,4272292,0
424265,4584763,0
702245,4370748,0
706502,4443083,0
1223481,3834316,0
748558,4195849,0
511200,4394228,0
1122966,3821566,0
1176956,3785217,0
986764,4108077,0
1278953,3813847,0
1115277,3735603,0
1093937,3698905,0
863485,3897672,0
889158,4057562,0
991614,4006848,0
689013,4331704,0
1054581,3637205,0
490562,4276059,0
902759,4031092,0
1284856,3751765,0
992788,3894923,0
467924,4514586,0
953651,3849154,0
415617,4476640,0
956629,4051395,0
1234193,3821526,0
1228562,3649645,0
543102,4503781,0
1057527,3898096,0
1025819,3862753,0
709959,4535700,0
850216,4229758,0
713027,4190935,0
745704,4554460,0
985891,3953749,0
721987,4500692,0
570590,4564325,0
1308112,3837507,0
606563,4361585,0
539290,4631942,0
923084,4012840,0
873946,4093997,0
645045,4471513,0
724822,4495381,0
699286,4376741,0
986861,3844585,0
797281,4115965,0
995869,3738847,0
701499,4175425,0
1234032,3740327,0
634932,4412077,0
739060,4530756,0
648496,4255720,0
653447,4146067,0
629823,4561974,0
703982,4180833,0
798251,3967711,0
743609,4595595,0
938889,4151746,0
1048993,3646899,0
1073983,3824079,0
903669,3970882,0
1201781,3917075,0
1066270,3883751,0
641883,4037386,0
1018521,3706132,0
691943,4515650,0
1030793,4055178,0
1260364,3816306,0
1101419,3810332,0
668592,4065047,0
